Entered file!
Imports done!
*** RUN *** 
chain_1cO
**** Analysing with oreo version...
** Loading results csv
*** Analysing case 0
{'chain_gold_precision_source': 0.0, 'chain_recall_target': 0.25, 'chain_pegasus_precision_source': 0.2857142857142857, 'chain_precision_target': 0.14285714285714285, 'chain_f1_target': 0.18181818181818182}
{'chain_gold_precision_source': 0.6, 'chain_recall_target': 0.5, 'chain_pegasus_precision_source': 0.7222222222222222, 'chain_precision_target': 0.3333333333333333, 'chain_f1_target': 0.4}
*** Analysing case 130
{'chain_gold_precision_source': 0.5833333333333334, 'chain_recall_target': 0.3333333333333333, 'chain_pegasus_precision_source': 0.875, 'chain_precision_target': 0.375, 'chain_f1_target': 0.35294117647058826}
*** Analysing case 131
{'chain_gold_precision_source': 0.5454545454545454, 'chain_recall_target': 0.45454545454545453, 'chain_pegasus_precision_source': 0.9, 'chain_precision_target': 0.5, 'chain_f1_target': 0.47619047619047616}
*** Analysing case 132
{'chain_gold_precision_source': 0.46153846153846156, 'chain_recall_target': 0.46153846153846156, 'chain_pegasus_precision_source': 0.7692307692307693, 'chain_precision_target': 0.46153846153846156, 'chain_f1_target': 0.46153846153846156}
*** Analysing case 133
{'chain_gold_precision_source': 0.6, 'chain_recall_target': 0.2, 'chain_pegasus_precision_source': 0.75, 'chain_precision_target': 0.5, 'chain_f1_target': 0.28571428571428575}
*** Analysing case 134
{'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.3333333333333333, 'chain_pegasus_precision_source': 0.75, 'chain_precision_target': 0.375, 'chain_f1_target': 0.35294117647058826}
*** Analysing case 135
{'chain_gold_precision_source': 0.5714285714285714, 'chain_recall_target': 0.35714285714285715, 'chain_pegasus_precision_source': 0.6666666666666666, 'chain_precision_target': 0.5555555555555556, 'chain_f1_target': 0.43478260869565216}
*** Analysing case 136
{'chain_gold_precision_source': 0.9, 'chain_recall_target': 0.1, 'chain_pegasus_precision_source': 0.8888888888888888, 'chain_precision_target': 0.1111111111111111, 'chain_f1_target': 0.10526315789473685}
*** Analysing case 137
{'chain_gold_precision_source': 0.46153846153846156, 'chain_recall_target': 0.15384615384615385, 'chain_pegasus_precision_source': 0.5555555555555556, 'chain_precision_target': 0.2222222222222222, 'chain_f1_target': 0.18181818181818185}
*** Analysing case 138
{'chain_gold_precision_source': 0.3333333333333333, 'chain_recall_target': 0.25, 'chain_pegasus_precision_source': 0.3, 'chain_precision_target': 0.3, 'chain_f1_target': 0.2727272727272727}
*** Analysing case 139
{'chain_gold_precision_source': 0.3333333333333333, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 0.0, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 140
{'chain_gold_precision_source': 0.3333333333333333, 'chain_recall_target': 0.16666666666666666, 'chain_pegasus_precision_source': 0.3333333333333333, 'chain_precision_target': 0.1111111111111111, 'chain_f1_target': 0.13333333333333333}
*** Analysing case 141
{'chain_gold_precision_source': 0.8333333333333334, 'chain_recall_target': 0.6666666666666666, 'chain_pegasus_precision_source': 0.75, 'chain_precision_target': 0.5, 'chain_f1_target': 0.5714285714285715}
*** Analysing case 142
{'chain_gold_precision_source': 0.75, 'chain_recall_target': 1.0, 'chain_pegasus_precision_source': 0.6428571428571429, 'chain_precision_target': 0.2857142857142857, 'chain_f1_target': 0.4444444444444445}
*** Analysing case 143
{'chain_gold_precision_source': 0.75, 'chain_recall_target': 0.25, 'chain_pegasus_precision_source': 0.5, 'chain_precision_target': 0.5, 'chain_f1_target': 0.3333333333333333}
*** Analysing case 144
{'chain_gold_precision_source': 0.25, 'chain_recall_target': 0.25, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.2857142857142857, 'chain_f1_target': 0.26666666666666666}
*** Analysing case 145
{'chain_gold_precision_source': 0.75, 'chain_recall_target': 0.625, 'chain_pegasus_precision_source': 0.7272727272727273, 'chain_precision_target': 0.5454545454545454, 'chain_f1_target': 0.5825242718446602}
*** Analysing case 146
{'chain_gold_precision_source': 0.35714285714285715, 'chain_recall_target': 0.21428571428571427, 'chain_pegasus_precision_source': 0.375, 'chain_precision_target': 0.5, 'chain_f1_target': 0.3}
*** Analysing case 147
{'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.25, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.16666666666666666, 'chain_f1_target': 0.2}
*** Analysing case 148
{'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.25, 'chain_pegasus_precision_source': 0.6, 'chain_precision_target': 0.4, 'chain_f1_target': 0.3076923076923077}
*** Analysing case 149
{'chain_gold_precision_source': 0.625, 'chain_recall_target': 0.5, 'chain_pegasus_precision_source': 0.7857142857142857, 'chain_precision_target': 0.2857142857142857, 'chain_f1_target': 0.36363636363636365}
*** Analysing case 150
{'chain_gold_precision_source': 0.7142857142857143, 'chain_recall_target': 0.2857142857142857, 'chain_pegasus_precision_source': 0.6923076923076923, 'chain_precision_target': 0.15384615384615385, 'chain_f1_target': 0.2}
*** Analysing case 151
{'chain_gold_precision_source': 0.6, 'chain_recall_target': 0.4, 'chain_pegasus_precision_source': 0.8333333333333334, 'chain_precision_target': 0.3333333333333333, 'chain_f1_target': 0.3636363636363636}
*** Analysing case 152
{'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.14285714285714285, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.2857142857142857, 'chain_f1_target': 0.19047619047619047}
*** Analysing case 153
{'chain_gold_precision_source': 0.7777777777777778, 'chain_recall_target': 0.5555555555555556, 'chain_pegasus_precision_source': 0.6111111111111112, 'chain_precision_target': 0.3888888888888889, 'chain_f1_target': 0.4575163398692811}
*** Analysing case 154
{'chain_gold_precision_source': 1.0, 'chain_recall_target': 0.16666666666666666, 'chain_pegasus_precision_source': 0.6923076923076923, 'chain_precision_target': 0.07692307692307693, 'chain_f1_target': 0.10526315789473684}
*** Analysing case 155
{'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.1, 'chain_pegasus_precision_source': 0.25, 'chain_precision_target': 0.25, 'chain_f1_target': 0.14285714285714288}
*** Analysing case 156
{'chain_gold_precision_source': 0.8333333333333334, 'chain_recall_target': 0.5, 'chain_pegasus_precision_source': 0.6666666666666666, 'chain_precision_target': 0.3333333333333333, 'chain_f1_target': 0.4}
*** Analysing case 157
{'chain_gold_precision_source': 0.46153846153846156, 'chain_recall_target': 0.23076923076923078, 'chain_pegasus_precision_source': 0.7142857142857143, 'chain_precision_target': 0.42857142857142855, 'chain_f1_target': 0.3}
*** Analysing case 158
{'chain_gold_precision_source': 0.5555555555555556, 'chain_recall_target': 0.3333333333333333, 'chain_pegasus_precision_source': 0.3333333333333333, 'chain_precision_target': 0.4444444444444444, 'chain_f1_target': 0.380952380952381}
*** Analysing case 159
{'chain_gold_precision_source': 0.36363636363636365, 'chain_recall_target': 0.2727272727272727, 'chain_pegasus_precision_source': 0.4444444444444444, 'chain_precision_target': 0.3333333333333333, 'chain_f1_target': 0.3}
*** Analysing case 160
{'chain_gold_precision_source': 0.6, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 0.5, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 161
{'chain_gold_precision_source': 0.8, 'chain_recall_target': 0.6, 'chain_pegasus_precision_source': 0.7368421052631579, 'chain_precision_target': 0.3684210526315789, 'chain_f1_target': 0.4565217391304348}
*** Analysing case 162
{'chain_gold_precision_source': 0.3333333333333333, 'chain_recall_target': 0.4444444444444444, 'chain_pegasus_precision_source': 0.6923076923076923, 'chain_precision_target': 0.3076923076923077, 'chain_f1_target': 0.3636363636363637}
*** Analysing case 163
{'chain_gold_precision_source': 0.3333333333333333, 'chain_recall_target': 0.2222222222222222, 'chain_pegasus_precision_source': 0.625, 'chain_precision_target': 0.25, 'chain_f1_target': 0.23529411764705882}
*** Analysing case 164
{'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.2, 'chain_pegasus_precision_source': 0.625, 'chain_precision_target': 0.25, 'chain_f1_target': 0.22222222222222224}
*** Analysing case 165
{'chain_gold_precision_source': 0.3333333333333333, 'chain_recall_target': 0.3333333333333333, 'chain_pegasus_precision_source': 0.6153846153846154, 'chain_precision_target': 0.3076923076923077, 'chain_f1_target': 0.32}
*** Analysing case 166
{'chain_gold_precision_source': 0.8333333333333334, 'chain_recall_target': 0.8333333333333334, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.5, 'chain_f1_target': 0.625}
*** Analysing case 167
{'chain_gold_precision_source': 0.7, 'chain_recall_target': 0.4, 'chain_pegasus_precision_source': 0.8461538461538461, 'chain_precision_target': 0.38461538461538464, 'chain_f1_target': 0.39215686274509803}
*** Analysing case 168
{'chain_gold_precision_source': 0.4166666666666667, 'chain_recall_target': 0.08333333333333333, 'chain_pegasus_precision_source': 0.5454545454545454, 'chain_precision_target': 0.09090909090909091, 'chain_f1_target': 0.08695652173913043}
*** Analysing case 169
{'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.3333333333333333, 'chain_pegasus_precision_source': 0.7777777777777778, 'chain_precision_target': 0.2222222222222222, 'chain_f1_target': 0.26666666666666666}
*** Analysing case 170
{'chain_gold_precision_source': 0.7272727272727273, 'chain_recall_target': 0.6363636363636364, 'chain_pegasus_precision_source': 0.8235294117647058, 'chain_precision_target': 0.4117647058823529, 'chain_f1_target': 0.5}
*** Analysing case 171
{'chain_gold_precision_source': 0.75, 'chain_recall_target': 0.5, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.2857142857142857, 'chain_f1_target': 0.36363636363636365}
*** Analysing case 172
{'chain_gold_precision_source': 0.6896551724137931, 'chain_recall_target': 0.10344827586206896, 'chain_pegasus_precision_source': 0.875, 'chain_precision_target': 0.5, 'chain_f1_target': 0.17142857142857143}
*** Analysing case 173
{'chain_gold_precision_source': 0.6, 'chain_recall_target': 0.4, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.3333333333333333, 'chain_f1_target': 0.3636363636363636}
*** Analysing case 174
{'chain_gold_precision_source': 0.3333333333333333, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 0.0, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 175
{'chain_gold_precision_source': 0.6428571428571429, 'chain_recall_target': 0.42857142857142855, 'chain_pegasus_precision_source': 0.7333333333333333, 'chain_precision_target': 0.4, 'chain_f1_target': 0.4137931034482759}
*** Analysing case 176
{'chain_gold_precision_source': 0.6111111111111112, 'chain_recall_target': 0.4444444444444444, 'chain_pegasus_precision_source': 0.5555555555555556, 'chain_precision_target': 0.4444444444444444, 'chain_f1_target': 0.4444444444444444}
*** Analysing case 177
{'chain_gold_precision_source': 0.6666666666666666, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 0.5, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 178
{'chain_gold_precision_source': 0.5555555555555556, 'chain_recall_target': 0.3333333333333333, 'chain_pegasus_precision_source': 0.7142857142857143, 'chain_precision_target': 0.42857142857142855, 'chain_f1_target': 0.375}
*** Analysing case 179
{'chain_gold_precision_source': 0.75, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 0.6666666666666666, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 180
{'chain_gold_precision_source': 0.6, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 181
{'chain_gold_precision_source': 0.35294117647058826, 'chain_recall_target': 0.23529411764705882, 'chain_pegasus_precision_source': 0.7777777777777778, 'chain_precision_target': 0.4444444444444444, 'chain_f1_target': 0.30769230769230765}
*** Analysing case 182
{'chain_gold_precision_source': 0.2, 'chain_recall_target': 0.13333333333333333, 'chain_pegasus_precision_source': 0.5, 'chain_precision_target': 0.21428571428571427, 'chain_f1_target': 0.1643835616438356}
*** Analysing case 183
{'chain_gold_precision_source': 0.6, 'chain_recall_target': 0.1, 'chain_pegasus_precision_source': 0.5, 'chain_precision_target': 0.25, 'chain_f1_target': 0.14285714285714288}
*** Analysing case 184
{'chain_gold_precision_source': 0.7272727272727273, 'chain_recall_target': 0.5454545454545454, 'chain_pegasus_precision_source': 0.6666666666666666, 'chain_precision_target': 0.5, 'chain_f1_target': 0.5217391304347826}
*** Analysing case 185
{'chain_gold_precision_source': 0.75, 'chain_recall_target': 0.375, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.5714285714285714, 'chain_f1_target': 0.4528301886792453}
*** Analysing case 186
{'chain_gold_precision_source': 0.8571428571428571, 'chain_recall_target': 0.42857142857142855, 'chain_pegasus_precision_source': 0.5333333333333333, 'chain_precision_target': 0.26666666666666666, 'chain_f1_target': 0.3287671232876712}
*** Analysing case 187
{'chain_gold_precision_source': 0.8571428571428571, 'chain_recall_target': 0.2857142857142857, 'chain_pegasus_precision_source': 0.6666666666666666, 'chain_precision_target': 0.3333333333333333, 'chain_f1_target': 0.30769230769230765}
*** Analysing case 188
{'chain_gold_precision_source': 0.7272727272727273, 'chain_recall_target': 0.6363636363636364, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.75, 'chain_f1_target': 0.6885245901639345}
*** Analysing case 189
{'chain_gold_precision_source': 0.4444444444444444, 'chain_recall_target': 0.1111111111111111, 'chain_pegasus_precision_source': 0.6666666666666666, 'chain_precision_target': 0.3333333333333333, 'chain_f1_target': 0.16666666666666666}
*** Analysing case 190
{'chain_gold_precision_source': 0.7142857142857143, 'chain_recall_target': 0.5714285714285714, 'chain_pegasus_precision_source': 0.8888888888888888, 'chain_precision_target': 0.7777777777777778, 'chain_f1_target': 0.6588235294117646}
*** Analysing case 191
{'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.5, 'chain_pegasus_precision_source': 0.8, 'chain_precision_target': 0.6, 'chain_f1_target': 0.5454545454545454}
*** Analysing case 192
{'chain_gold_precision_source': 0.3333333333333333, 'chain_recall_target': 0.08333333333333333, 'chain_pegasus_precision_source': 0.8571428571428571, 'chain_precision_target': 0.2857142857142857, 'chain_f1_target': 0.12903225806451613}
*** Analysing case 193
{'chain_gold_precision_source': 0.875, 'chain_recall_target': 0.5, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.75, 'chain_f1_target': 0.6}
*** Analysing case 194
{'chain_gold_precision_source': 0.75, 'chain_recall_target': 0.5, 'chain_pegasus_precision_source': 0.5333333333333333, 'chain_precision_target': 0.26666666666666666, 'chain_f1_target': 0.3478260869565218}
*** Analysing case 195
{'chain_gold_precision_source': 0.6666666666666666, 'chain_recall_target': 0.4444444444444444, 'chain_pegasus_precision_source': 0.5555555555555556, 'chain_precision_target': 0.4444444444444444, 'chain_f1_target': 0.4444444444444444}
*** Analysing case 196
{'chain_gold_precision_source': 0.7272727272727273, 'chain_recall_target': 0.2727272727272727, 'chain_pegasus_precision_source': 0.6, 'chain_precision_target': 0.3, 'chain_f1_target': 0.28571428571428564}
*** Analysing case 197
{'chain_gold_precision_source': 0.8333333333333334, 'chain_recall_target': 0.16666666666666666, 'chain_pegasus_precision_source': 0.6666666666666666, 'chain_precision_target': 0.16666666666666666, 'chain_f1_target': 0.16666666666666666}
*** Analysing case 198
{'chain_gold_precision_source': 0.8333333333333334, 'chain_recall_target': 0.3333333333333333, 'chain_pegasus_precision_source': 0.8333333333333334, 'chain_precision_target': 0.3333333333333333, 'chain_f1_target': 0.3333333333333333}
*** Analysing case 199
{'chain_gold_precision_source': 0.42857142857142855, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 0.8333333333333334, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 200
{'chain_gold_precision_source': 0.5454545454545454, 'chain_recall_target': 0.45454545454545453, 'chain_pegasus_precision_source': 0.7777777777777778, 'chain_precision_target': 0.2777777777777778, 'chain_f1_target': 0.3448275862068966}
*** Analysing case 201
{'chain_gold_precision_source': 0.6, 'chain_recall_target': 0.4, 'chain_pegasus_precision_source': 0.8888888888888888, 'chain_precision_target': 0.2222222222222222, 'chain_f1_target': 0.2857142857142857}
*** Analysing case 202
{'chain_gold_precision_source': 0.6666666666666666, 'chain_recall_target': 0.16666666666666666, 'chain_pegasus_precision_source': 0.8333333333333334, 'chain_precision_target': 0.3333333333333333, 'chain_f1_target': 0.2222222222222222}
*** Analysing case 203
{'chain_gold_precision_source': 0.42857142857142855, 'chain_recall_target': 0.2857142857142857, 'chain_pegasus_precision_source': 0.5, 'chain_precision_target': 0.2, 'chain_f1_target': 0.23529411764705882}
*** Analysing case 204
{'chain_gold_precision_source': 0.125, 'chain_recall_target': 0.125, 'chain_pegasus_precision_source': 0.42857142857142855, 'chain_precision_target': 0.14285714285714285, 'chain_f1_target': 0.13333333333333333}
*** Analysing case 205
{'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.625, 'chain_pegasus_precision_source': 0.5555555555555556, 'chain_precision_target': 0.5555555555555556, 'chain_f1_target': 0.5882352941176471}
*** Analysing case 206
{'chain_gold_precision_source': 0.14285714285714285, 'chain_recall_target': 0.2857142857142857, 'chain_pegasus_precision_source': 0.2, 'chain_precision_target': 0.2, 'chain_f1_target': 0.23529411764705882}
*** Analysing case 207
{'chain_gold_precision_source': 0.25, 'chain_recall_target': 0.5, 'chain_pegasus_precision_source': 0.3333333333333333, 'chain_precision_target': 0.4444444444444444, 'chain_f1_target': 0.47058823529411764}
*** Analysing case 208
{'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 0.7777777777777778, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 209
{'chain_gold_precision_source': 1.0, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 0.4, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 210
{'chain_gold_precision_source': 0.5555555555555556, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 0.0, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 211
{'chain_gold_precision_source': 0.7, 'chain_recall_target': 0.3, 'chain_pegasus_precision_source': 0.8333333333333334, 'chain_precision_target': 0.16666666666666666, 'chain_f1_target': 0.21428571428571427}
*** Analysing case 212
{'chain_gold_precision_source': 0.5333333333333333, 'chain_recall_target': 0.6, 'chain_pegasus_precision_source': 0.5, 'chain_precision_target': 0.5714285714285714, 'chain_f1_target': 0.5853658536585366}
*** Analysing case 213
{'chain_gold_precision_source': 0.25, 'chain_recall_target': 0.125, 'chain_pegasus_precision_source': 0.09090909090909091, 'chain_precision_target': 0.09090909090909091, 'chain_f1_target': 0.10526315789473685}
*** Analysing case 214
{'chain_gold_precision_source': 0.7, 'chain_recall_target': 0.4, 'chain_pegasus_precision_source': 0.6, 'chain_precision_target': 0.4, 'chain_f1_target': 0.4000000000000001}
*** Analysing case 215
{'chain_gold_precision_source': 0.6666666666666666, 'chain_recall_target': 0.26666666666666666, 'chain_pegasus_precision_source': 0.6666666666666666, 'chain_precision_target': 0.4444444444444444, 'chain_f1_target': 0.33333333333333337}
*** Analysing case 216
Skipping as no entities in pegasus summary
*** Analysing case 217
{'chain_gold_precision_source': 0.5714285714285714, 'chain_recall_target': 0.14285714285714285, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.2, 'chain_f1_target': 0.16666666666666666}
*** Analysing case 218
{'chain_gold_precision_source': 0.6, 'chain_recall_target': 0.2, 'chain_pegasus_precision_source': 0.3, 'chain_precision_target': 0.1, 'chain_f1_target': 0.13333333333333333}
*** Analysing case 219
{'chain_gold_precision_source': 0.75, 'chain_recall_target': 0.75, 'chain_pegasus_precision_source': 0.8571428571428571, 'chain_precision_target': 0.5714285714285714, 'chain_f1_target': 0.6486486486486486}
*** Analysing case 220
{'chain_gold_precision_source': 0.6363636363636364, 'chain_recall_target': 0.18181818181818182, 'chain_pegasus_precision_source': 0.7142857142857143, 'chain_precision_target': 0.14285714285714285, 'chain_f1_target': 0.16}
*** Analysing case 221
{'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.375, 'chain_pegasus_precision_source': 0.8888888888888888, 'chain_precision_target': 0.3333333333333333, 'chain_f1_target': 0.35294117647058826}
*** Analysing case 222
{'chain_gold_precision_source': 1.0, 'chain_recall_target': 0.5, 'chain_pegasus_precision_source': 0.5714285714285714, 'chain_precision_target': 0.14285714285714285, 'chain_f1_target': 0.22222222222222224}
*** Analysing case 223
{'chain_gold_precision_source': 0.4166666666666667, 'chain_recall_target': 0.16666666666666666, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.5, 'chain_f1_target': 0.25}
*** Analysing case 224
{'chain_gold_precision_source': 0.75, 'chain_recall_target': 0.375, 'chain_pegasus_precision_source': 0.4, 'chain_precision_target': 0.3, 'chain_f1_target': 0.33333333333333326}
*** Analysing case 225
{'chain_gold_precision_source': 0.625, 'chain_recall_target': 0.875, 'chain_pegasus_precision_source': 0.42857142857142855, 'chain_precision_target': 0.7142857142857143, 'chain_f1_target': 0.7865168539325842}
*** Analysing case 226
{'chain_gold_precision_source': 0.8888888888888888, 'chain_recall_target': 0.4444444444444444, 'chain_pegasus_precision_source': 0.8, 'chain_precision_target': 0.6, 'chain_f1_target': 0.5106382978723405}
*** Analysing case 227
{'chain_gold_precision_source': 0.42857142857142855, 'chain_recall_target': 0.2857142857142857, 'chain_pegasus_precision_source': 0.6666666666666666, 'chain_precision_target': 0.16666666666666666, 'chain_f1_target': 0.2105263157894737}
*** Analysing case 228
{'chain_gold_precision_source': 0.6666666666666666, 'chain_recall_target': 0.2222222222222222, 'chain_pegasus_precision_source': 0.18181818181818182, 'chain_precision_target': 0.18181818181818182, 'chain_f1_target': 0.19999999999999998}
*** Analysing case 229
{'chain_gold_precision_source': 0.8571428571428571, 'chain_recall_target': 0.42857142857142855, 'chain_pegasus_precision_source': 0.8, 'chain_precision_target': 0.4, 'chain_f1_target': 0.4137931034482759}
*** Analysing case 230
{'chain_gold_precision_source': 0.3333333333333333, 'chain_recall_target': 0.1111111111111111, 'chain_pegasus_precision_source': 0.375, 'chain_precision_target': 0.125, 'chain_f1_target': 0.11764705882352941}
*** Analysing case 231
{'chain_gold_precision_source': 0.7142857142857143, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 0.8, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 232
{'chain_gold_precision_source': 0.5625, 'chain_recall_target': 0.3125, 'chain_pegasus_precision_source': 0.6363636363636364, 'chain_precision_target': 0.5454545454545454, 'chain_f1_target': 0.3973509933774834}
*** Analysing case 233
{'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.3333333333333333, 'chain_pegasus_precision_source': 0.625, 'chain_precision_target': 0.125, 'chain_f1_target': 0.18181818181818182}
*** Analysing case 234
{'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.3333333333333333, 'chain_pegasus_precision_source': 0.6, 'chain_precision_target': 0.4, 'chain_f1_target': 0.3636363636363636}
*** Analysing case 235
{'chain_gold_precision_source': 0.5833333333333334, 'chain_recall_target': 0.08333333333333333, 'chain_pegasus_precision_source': 0.2857142857142857, 'chain_precision_target': 0.14285714285714285, 'chain_f1_target': 0.10526315789473685}
*** Analysing case 236
{'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.3125, 'chain_pegasus_precision_source': 0.625, 'chain_precision_target': 0.5, 'chain_f1_target': 0.38461538461538464}
*** Analysing case 237
{'chain_gold_precision_source': 0.7142857142857143, 'chain_recall_target': 0.7142857142857143, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.7142857142857143, 'chain_f1_target': 0.7142857142857143}
*** Analysing case 238
{'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.3, 'chain_pegasus_precision_source': 0.5, 'chain_precision_target': 0.375, 'chain_f1_target': 0.33333333333333326}
*** Analysing case 239
{'chain_gold_precision_source': 1.0, 'chain_recall_target': 1.0, 'chain_pegasus_precision_source': 0.6666666666666666, 'chain_precision_target': 0.16666666666666666, 'chain_f1_target': 0.2857142857142857}
*** Analysing case 240
{'chain_gold_precision_source': 0.5, 'chain_recall_target': 0.5, 'chain_pegasus_precision_source': 0.3333333333333333, 'chain_precision_target': 0.16666666666666666, 'chain_f1_target': 0.25}
*** Analysing case 241
{'chain_gold_precision_source': 0.45454545454545453, 'chain_recall_target': 0.36363636363636365, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 1.0, 'chain_f1_target': 0.5333333333333333}
*** Analysing case 242
{'chain_gold_precision_source': 1.0, 'chain_recall_target': 0.3333333333333333, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.6666666666666666, 'chain_f1_target': 0.4444444444444444}
*** Analysing case 243
{'chain_gold_precision_source': 1.0, 'chain_recall_target': 0.25, 'chain_pegasus_precision_source': 0.7142857142857143, 'chain_precision_target': 0.14285714285714285, 'chain_f1_target': 0.18181818181818182}
*** Analysing case 244
{'chain_gold_precision_source': 0.42857142857142855, 'chain_recall_target': 0.14285714285714285, 'chain_pegasus_precision_source': 0.8, 'chain_precision_target': 0.4, 'chain_f1_target': 0.21052631578947364}
*** Analysing case 245
{'chain_gold_precision_source': 0.875, 'chain_recall_target': 0.625, 'chain_pegasus_precision_source': 0.8333333333333334, 'chain_precision_target': 0.6666666666666666, 'chain_f1_target': 0.6451612903225806}
*** Analysing case 246
{'chain_gold_precision_source': 0.625, 'chain_recall_target': 0.25, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.6666666666666666, 'chain_f1_target': 0.36363636363636365}
*** Analysing case 247
{'chain_gold_precision_source': 0.5833333333333334, 'chain_recall_target': 0.4166666666666667, 'chain_pegasus_precision_source': 0.875, 'chain_precision_target': 0.5, 'chain_f1_target': 0.45454545454545453}
*** Analysing case 248
{'chain_gold_precision_source': 0.6086956521739131, 'chain_recall_target': 0.4782608695652174, 'chain_pegasus_precision_source': 0.75, 'chain_precision_target': 0.75, 'chain_f1_target': 0.5840707964601771}
*** Analysing case 249
{'chain_gold_precision_source': 0.5454545454545454, 'chain_recall_target': 0.09090909090909091, 'chain_pegasus_precision_source': 0.3333333333333333, 'chain_precision_target': 0.16666666666666666, 'chain_f1_target': 0.11764705882352942}
*** Analysing case 250
{'chain_gold_precision_source': 0.3333333333333333, 'chain_recall_target': 0.16666666666666666, 'chain_pegasus_precision_source': 1.0, 'chain_precision_target': 0.3333333333333333, 'chain_f1_target': 0.2222222222222222}
*** Analysing case 251
{'chain_gold_precision_source': 0.7142857142857143, 'chain_recall_target': 0.42857142857142855, 'chain_pegasus_precision_source': 0.75, 'chain_precision_target': 0.5, 'chain_f1_target': 0.4615384615384615}
*** Analysing case 252
{'chain_gold_precision_source': 0.0, 'chain_recall_target': 0.0, 'chain_pegasus_precision_source': 0.14285714285714285, 'chain_precision_target': 0.0, 'chain_f1_target': 0}
*** Analysing case 253
{'chain_gold_precision_source': 0.8333333333333334, 'chain_recall_target': 0.5, 'chain_pegasus_precision_source': 0.7142857142857143, 'chain_precision_target': 0.42857142857142855, 'chain_f1_target': 0.4615384615384615}
*** Analysing case 254
{'chain_gold_precision_source': 0.5555555555555556, 'chain_recall_target': 0.2222222222222222, 'chain_pegasus_precision_source': 0.625, 'chain_precision_target': 0.25, 'chain_f1_target': 0.23529411764705882}
*** Analysing case 255
{'chain_gold_precision_source': 0.625, 'chain_recall_target': 0.625, 'chain_pegasus_precision_source': 0.8181818181818182, 'chain_precision_target': 0.5454545454545454, 'chain_f1_target': 0.5825242718446602}
*** Analysing case 256
{'chain_gold_precision_source': 0.3333333333333333, 'chain_recall_target': 0.3333333333333333, 'chain_pegasus_precision_source': 0.5, 'chain_precision_target': 0.375, 'chain_f1_target': 0.35294117647058826}
*** Analysing case 257
